"station","city","datasource","pollutant","unit","date","lat","long","obs.period","concentration","station_area"
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-11-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.9090909090909,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-11-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",34.6583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-11-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-11-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",10.5416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-11-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-11-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",17,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-11-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",33.225,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-11-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.2222222222222,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-11-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.1666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-11-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-11-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.8260869565217,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-11-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",32.1916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-11-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.8260869565217,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-11-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",10.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-11-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.4583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-11-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-11-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.5416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-11-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.8125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-11-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-11-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-11-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.2916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-11-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.4958333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-11-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",26.9047619047619,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-11-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-11-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-11-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-11-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.265,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-11-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.5294117647059,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-11-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.2380952380952,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-11-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.9583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-11-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-11-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.0409090909091,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-11-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-11-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.1666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-11-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-11-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.9333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-12-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.7,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",9.41666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-01,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.3916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-12-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.6315789473684,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",10.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-02,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.9166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.6071428571429,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-12-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.2222222222222,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-03,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-12-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.8421052631579,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.4583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-04,9.058498,38.761642,"2016/08/18 - 2021/03/31",13,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-12-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.7894736842105,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.2083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-05,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.9375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-12-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.1428571428571,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.6521739130435,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",30.45,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-06,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.0454545454545,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",26.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-07,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.4285714285714,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.0454545454545,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-08,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-09,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.1764705882353,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-10,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",10.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-11,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.5833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-12,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.85,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.4782608695652,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2019-12-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-13,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.2380952380952,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-14,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.8333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-15,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.6086956521739,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-16,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.5416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-17,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.125,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.695652173913,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-18,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",25.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-19,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.5454545454545,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.375,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-20,9.058498,38.761642,"2016/08/18 - 2021/03/31",11.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.5833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-21,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.7916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.2916666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-22,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.675,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.625,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-23,9.058498,38.761642,"2016/08/18 - 2021/03/31",23.7083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.175,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.4583333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-24,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.4416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",27.75,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-25,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",8.64166666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-26,9.058498,38.761642,"2016/08/18 - 2021/03/31",22.6666666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",14.1083333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-12-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",35.9090909090909,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",16.5416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-27,9.058498,38.761642,"2016/08/18 - 2021/03/31",31.5,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.5291666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-12-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.875,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",31.7727272727273,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-28,9.058498,38.761642,"2016/08/18 - 2021/03/31",13.0833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.1833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-12-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.2352941176471,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",15.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-29,9.058498,38.761642,"2016/08/18 - 2021/03/31",12.5833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",19.5708333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",20.25,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-30,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.0416666666667,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2016-12-31,9.058498,38.761642,"2016/08/18 - 2021/03/31",21.4833333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-12-31,9.058498,38.761642,"2016/08/18 - 2021/03/31",17.3333333333333,NA
"US Diplomatic Post: Addis Ababa Central","Addis Ababa","OpenAQ","PM2.5","ug/m3",2020-12-31,9.058498,38.761642,"2016/08/18 - 2021/03/31",18.7083333333333,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-01,8.996519,38.725433,"2016/11/08 - 2021/03/31",37.2454545454545,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-01,8.996519,38.725433,"2016/11/08 - 2021/03/31",31.4285714285714,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-10,8.996519,38.725433,"2016/11/08 - 2021/03/31",26.2,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-11,8.996519,38.725433,"2016/11/08 - 2021/03/31",67.1,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-14,8.996519,38.725433,"2016/11/08 - 2021/03/31",27.2363636363636,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-15,8.996519,38.725433,"2016/11/08 - 2021/03/31",36.7631578947368,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-16,8.996519,38.725433,"2016/11/08 - 2021/03/31",39.7,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-17,8.996519,38.725433,"2016/11/08 - 2021/03/31",23.20625,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-17,8.996519,38.725433,"2016/11/08 - 2021/03/31",54,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-18,8.996519,38.725433,"2016/11/08 - 2021/03/31",29.8666666666667,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-18,8.996519,38.725433,"2016/11/08 - 2021/03/31",35,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-21,8.996519,38.725433,"2016/11/08 - 2021/03/31",22.7272727272727,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-22,8.996519,38.725433,"2016/11/08 - 2021/03/31",28.9166666666667,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-23,8.996519,38.725433,"2016/11/08 - 2021/03/31",24.8769230769231,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-23,8.996519,38.725433,"2016/11/08 - 2021/03/31",43.6666666666667,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-24,8.996519,38.725433,"2016/11/08 - 2021/03/31",32.3333333333333,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-25,8.996519,38.725433,"2016/11/08 - 2021/03/31",29.6666666666667,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-25,8.996519,38.725433,"2016/11/08 - 2021/03/31",31.2,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-26,8.996519,38.725433,"2016/11/08 - 2021/03/31",46.7,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-26,8.996519,38.725433,"2016/11/08 - 2021/03/31",40.8666666666667,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2017-01-27,8.996519,38.725433,"2016/11/08 - 2021/03/31",71.1,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2018-01-27,8.996519,38.725433,"2016/11/08 - 2021/03/31",34,NA
"US Diplomatic Post: Addis Ababa School","Addis Ababa","OpenAQ","PM2.5","ug/m3",2021-01-27,8.996519,38.725433,"2016/11/08 - 2021/03/31",18.1666666666667,NA
